,ts_code,symbol,name
3059,601595.SH,601595,上海电影
3060,601598.SH,601598,中国外运
3061,601599.SH,601599,鹿港文化
3062,601600.SH,601600,中国铝业
3063,601601.SH,601601,中国太保
3064,601606.SH,601606,长城军工
3065,601607.SH,601607,上海医药
3066,601608.SH,601608,中信重工
3067,601611.SH,601611,中国核建
3068,601615.SH,601615,明阳智能
3069,601616.SH,601616,广电电气
3070,601618.SH,601618,中国中冶
3071,601619.SH,601619,嘉泽新能
3072,601628.SH,601628,中国人寿
3073,601633.SH,601633,长城汽车
3074,601636.SH,601636,旗滨集团
3075,601666.SH,601666,平煤股份
3076,601668.SH,601668,中国建筑
3077,601669.SH,601669,中国电建
3078,601677.SH,601677,明泰铝业
3079,601678.SH,601678,滨化股份
3080,601688.SH,601688,华泰证券
3081,601689.SH,601689,拓普集团
3082,601699.SH,601699,潞安环能
3083,601700.SH,601700,风范股份
3084,601717.SH,601717,郑煤机
3085,601718.SH,601718,际华集团
3086,601727.SH,601727,上海电气
3087,601766.SH,601766,中国中车
3088,601777.SH,601777,力帆股份
3089,601788.SH,601788,光大证券
3090,601789.SH,601789,宁波建工
3091,601798.SH,601798,ST蓝科
3092,601799.SH,601799,星宇股份
3093,601800.SH,601800,中国交建
3094,601801.SH,601801,皖新传媒
3095,601808.SH,601808,中海油服
3096,601811.SH,601811,新华文轩
3097,601818.SH,601818,光大银行
3098,601828.SH,601828,美凯龙
3099,601838.SH,601838,成都银行
3100,601857.SH,601857,中国石油
3101,601858.SH,601858,中国科传
3102,601860.SH,601860,紫金银行
3103,601865.SH,601865,福莱特
3104,601866.SH,601866,中远海发
3105,601869.SH,601869,长飞光纤
3106,601872.SH,601872,招商轮船
3107,601877.SH,601877,正泰电器
3108,601878.SH,601878,浙商证券
3109,601880.SH,601880,大连港
3110,601881.SH,601881,中国银河
3111,601882.SH,601882,海天精工
3112,601886.SH,601886,江河集团
3113,601888.SH,601888,中国国旅
3114,601890.SH,601890,亚星锚链
3115,601898.SH,601898,中煤能源
3116,601899.SH,601899,紫金矿业
3117,601900.SH,601900,南方传媒
3118,601901.SH,601901,方正证券
3119,601908.SH,601908,京运通
3120,601918.SH,601918,新集能源
3121,601919.SH,601919,中远海控
3122,601928.SH,601928,凤凰传媒
3123,601929.SH,601929,吉视传媒
3124,601933.SH,601933,永辉超市
3125,601939.SH,601939,建设银行
3126,601949.SH,601949,中国出版
3127,601952.SH,601952,苏垦农发
3128,601958.SH,601958,金钼股份
3129,601965.SH,601965,中国汽研
3130,601966.SH,601966,玲珑轮胎
3131,601968.SH,601968,宝钢包装
3132,601969.SH,601969,海南矿业
3133,601975.SH,601975,招商南油
3134,601985.SH,601985,中国核电
3135,601988.SH,601988,中国银行
3136,601989.SH,601989,中国重工
3137,601990.SH,601990,南京证券
3138,601991.SH,601991,大唐发电
3139,601992.SH,601992,金隅集团
3140,601996.SH,601996,丰林集团
3141,601997.SH,601997,贵阳银行
3142,601998.SH,601998,中信银行
3143,601999.SH,601999,出版传媒
3144,603000.SH,603000,人民网
3145,603001.SH,603001,奥康国际
3146,603002.SH,603002,宏昌电子
3147,603003.SH,603003,龙宇燃油
3148,603005.SH,603005,晶方科技
3149,603006.SH,603006,联明股份
3150,603007.SH,603007,花王股份
3151,603008.SH,603008,喜临门
3152,603009.SH,603009,北特科技
3153,603010.SH,603010,万盛股份
3154,603011.SH,603011,合锻智能
3155,603012.SH,603012,创力集团
3156,603013.SH,603013,亚普股份
3157,603015.SH,603015,弘讯科技
3158,603016.SH,603016,新宏泰
3159,603017.SH,603017,中衡设计
3160,603018.SH,603018,中设集团
3161,603019.SH,603019,中科曙光
3162,603020.SH,603020,爱普股份
3163,603021.SH,603021,山东华鹏
3164,603022.SH,603022,新通联
3165,603023.SH,603023,威帝股份
3166,603025.SH,603025,大豪科技
3167,603026.SH,603026,石大胜华
3168,603027.SH,603027,千禾味业
3169,603028.SH,603028,赛福天
3170,603029.SH,603029,天鹅股份
3171,603030.SH,603030,全筑股份
3172,603031.SH,603031,安德利
3173,603032.SH,603032,德新交运
3174,603033.SH,603033,三维股份
3175,603035.SH,603035,常熟汽饰
3176,603036.SH,603036,如通股份
3177,603037.SH,603037,凯众股份
3178,603038.SH,603038,华立股份
3179,603039.SH,603039,泛微网络
3180,603040.SH,603040,新坐标
3181,603041.SH,603041,美思德
3182,603042.SH,603042,华脉科技
3183,603043.SH,603043,广州酒家
3184,603045.SH,603045,福达合金
3185,603050.SH,603050,科林电气
3186,603055.SH,603055,台华新材
3187,603056.SH,603056,德邦股份
3188,603058.SH,603058,永吉股份
3189,603059.SH,603059,倍加洁
3190,603060.SH,603060,国检集团
3191,603063.SH,603063,禾望电气
3192,603066.SH,603066,音飞储存
3193,603067.SH,603067,振华股份
3194,603068.SH,603068,博通集成
3195,603069.SH,603069,海汽集团
3196,603076.SH,603076,乐惠国际
3197,603077.SH,603077,和邦生物
3198,603078.SH,603078,江化微
3199,603079.SH,603079,圣达生物
3200,603080.SH,603080,新疆火炬
3201,603081.SH,603081,大丰实业
3202,603083.SH,603083,剑桥科技
3203,603085.SH,603085,天成自控
3204,603086.SH,603086,先达股份
3205,603088.SH,603088,宁波精达
3206,603089.SH,603089,正裕工业
3207,603090.SH,603090,宏盛股份
3208,603096.SH,603096,新经典
3209,603098.SH,603098,森特股份
3210,603099.SH,603099,长白山
3211,603100.SH,603100,川仪股份
3212,603101.SH,603101,汇嘉时代
3213,603103.SH,603103,横店影视
3214,603105.SH,603105,芯能科技
3215,603106.SH,603106,恒银金融
3216,603108.SH,603108,润达医疗
3217,603110.SH,603110,东方材料
3218,603111.SH,603111,康尼机电
3219,603113.SH,603113,金能科技
3220,603116.SH,603116,红蜻蜓
3221,603117.SH,603117,万林物流
3222,603118.SH,603118,共进股份
3223,603121.SH,603121,华培动力
3224,603123.SH,603123,翠微股份
3225,603126.SH,603126,中材节能
3226,603127.SH,603127,昭衍新药
3227,603128.SH,603128,华贸物流
3228,603129.SH,603129,春风动力
3229,603131.SH,603131,上海沪工
3230,603133.SH,603133,碳元科技
3231,603136.SH,603136,天目湖
3232,603138.SH,603138,海量数据
3233,603139.SH,603139,康惠制药
3234,603156.SH,603156,养元饮品
3235,603157.SH,603157,拉夏贝尔
3236,603158.SH,603158,腾龙股份
3237,603159.SH,603159,上海亚虹
3238,603160.SH,603160,汇顶科技
3239,603161.SH,603161,科华控股
3240,603165.SH,603165,荣晟环保
3241,603166.SH,603166,福达股份
3242,603167.SH,603167,渤海轮渡
3243,603168.SH,603168,莎普爱思
3244,603169.SH,603169,兰石重装
3245,603177.SH,603177,德创环保
3246,603178.SH,603178,圣龙股份
3247,603179.SH,603179,新泉股份
3248,603180.SH,603180,金牌厨柜
3249,603181.SH,603181,皇马科技
3250,603183.SH,603183,建研院
3251,603185.SH,603185,上机数控
3252,603186.SH,603186,华正新材
3253,603187.SH,603187,海容冷链
3254,603188.SH,603188,亚邦股份
3255,603189.SH,603189,网达软件
3256,603192.SH,603192,汇得科技
3257,603196.SH,603196,日播时尚
3258,603197.SH,603197,保隆科技
3259,603198.SH,603198,迎驾贡酒
3260,603199.SH,603199,九华旅游
3261,603200.SH,603200,上海洗霸
3262,603203.SH,603203,快克股份
3263,603208.SH,603208,江山欧派
3264,603214.SH,603214,爱婴室
3265,603218.SH,603218,日月股份
3266,603220.SH,603220,贝通信
3267,603222.SH,603222,济民制药
3268,603223.SH,603223,恒通股份
3269,603225.SH,603225,新凤鸣
3270,603226.SH,603226,菲林格尔
3271,603227.SH,603227,雪峰科技
3272,603228.SH,603228,景旺电子
3273,603229.SH,603229,奥翔药业
3274,603232.SH,603232,格尔软件
3275,603233.SH,603233,大参林
3276,603238.SH,603238,诺邦股份
3277,603239.SH,603239,浙江仙通
3278,603258.SH,603258,电魂网络
3279,603259.SH,603259,药明康德
3280,603260.SH,603260,合盛硅业
3281,603266.SH,603266,天龙股份
3282,603267.SH,603267,鸿远电子
3283,603268.SH,603268,松发股份
3284,603269.SH,603269,海鸥股份
3285,603277.SH,603277,银都股份
3286,603278.SH,603278,大业股份
3287,603283.SH,603283,赛腾股份
3288,603286.SH,603286,日盈电子
3289,603288.SH,603288,海天味业
3290,603289.SH,603289,泰瑞机器
3291,603297.SH,603297,永新光学
3292,603298.SH,603298,杭叉集团
3293,603299.SH,603299,苏盐井神
3294,603300.SH,603300,华铁科技
3295,603301.SH,603301,振德医疗
3296,603303.SH,603303,得邦照明
3297,603305.SH,603305,旭升股份
3298,603306.SH,603306,华懋科技
3299,603308.SH,603308,应流股份
3300,603309.SH,603309,维力医疗
3301,603311.SH,603311,金海环境
3302,603313.SH,603313,梦百合
3303,603315.SH,603315,福鞍股份
3304,603316.SH,603316,诚邦股份
3305,603317.SH,603317,天味食品
3306,603318.SH,603318,派思股份
3307,603319.SH,603319,湘油泵
3308,603320.SH,603320,迪贝电气
3309,603321.SH,603321,梅轮电梯
3310,603322.SH,603322,超讯通信
3311,603323.SH,603323,苏农银行
3312,603326.SH,603326,我乐家居
3313,603327.SH,603327,福蓉科技
3314,603328.SH,603328,依顿电子
3315,603329.SH,603329,上海雅仕
3316,603330.SH,603330,上海天洋
3317,603331.SH,603331,百达精工
3318,603332.SH,603332,苏州龙杰
3319,603333.SH,603333,尚纬股份
3320,603335.SH,603335,迪生力
3321,603336.SH,603336,宏辉果蔬
3322,603337.SH,603337,杰克股份
3323,603338.SH,603338,浙江鼎力
3324,603339.SH,603339,四方科技
3325,603345.SH,603345,安井食品
3326,603348.SH,603348,文灿股份
3327,603351.SH,603351,威尔药业
3328,603355.SH,603355,莱克电气
3329,603356.SH,603356,华菱精工
3330,603357.SH,603357,设计总院
3331,603358.SH,603358,华达科技
3332,603359.SH,603359,东珠生态
3333,603360.SH,603360,百傲化学
3334,603363.SH,603363,傲农生物
3335,603365.SH,603365,水星家纺
3336,603366.SH,603366,日出东方
3337,603367.SH,603367,辰欣药业
3338,603368.SH,603368,柳药股份
3339,603369.SH,603369,今世缘
3340,603377.SH,603377,东方时尚
3341,603378.SH,603378,亚士创能
3342,603379.SH,603379,三美股份
3343,603380.SH,603380,易德龙
3344,603383.SH,603383,顶点软件
3345,603385.SH,603385,惠达卫浴
3346,603386.SH,603386,广东骏亚
3347,603387.SH,603387,基蛋生物
3348,603388.SH,603388,元成股份
3349,603389.SH,603389,亚振家居
3350,603393.SH,603393,新天然气
3351,603396.SH,603396,金辰股份
3352,603398.SH,603398,邦宝益智
3353,603399.SH,603399,吉翔股份
3354,603416.SH,603416,信捷电气
3355,603421.SH,603421,鼎信通讯
3356,603429.SH,603429,集友股份
3357,603444.SH,603444,吉比特
3358,603456.SH,603456,九洲药业
3359,603458.SH,603458,勘设股份
3360,603466.SH,603466,风语筑
3361,603477.SH,603477,振静股份
3362,603486.SH,603486,科沃斯
3363,603488.SH,603488,展鹏科技
3364,603496.SH,603496,恒为科技
3365,603499.SH,603499,翔港科技
3366,603500.SH,603500,祥和实业
3367,603501.SH,603501,韦尔股份
3368,603505.SH,603505,金石资源
3369,603506.SH,603506,南都物业
3370,603507.SH,603507,振江股份
3371,603508.SH,603508,思维列控
3372,603515.SH,603515,欧普照明
3373,603516.SH,603516,淳中科技
3374,603517.SH,603517,绝味食品
3375,603518.SH,603518,维格娜丝
3376,603519.SH,603519,立霸股份
3377,603520.SH,603520,司太立
3378,603527.SH,603527,众源新材
3379,603528.SH,603528,多伦科技
3380,603533.SH,603533,掌阅科技
3381,603535.SH,603535,嘉诚国际
3382,603536.SH,603536,惠发股份
3383,603538.SH,603538,美诺华
3384,603555.SH,603555,贵人鸟
3385,603556.SH,603556,海兴电力
3386,603557.SH,603557,起步股份
3387,603558.SH,603558,健盛集团
3388,603559.SH,603559,中通国脉
3389,603566.SH,603566,普莱柯
3390,603567.SH,603567,珍宝岛
3391,603568.SH,603568,伟明环保
3392,603569.SH,603569,长久物流
3393,603577.SH,603577,汇金通
3394,603578.SH,603578,三星新材
3395,603579.SH,603579,荣泰健康
3396,603580.SH,603580,艾艾精工
3397,603583.SH,603583,捷昌驱动
3398,603585.SH,603585,苏利股份
3399,603586.SH,603586,金麒麟
3400,603587.SH,603587,地素时尚
3401,603588.SH,603588,高能环境
3402,603589.SH,603589,口子窖
3403,603590.SH,603590,康辰药业
3404,603595.SH,603595,东尼电子
3405,603596.SH,603596,伯特利
3406,603598.SH,603598,引力传媒
3407,603599.SH,603599,广信股份
3408,603600.SH,603600,永艺股份
3409,603601.SH,603601,再升科技
3410,603602.SH,603602,纵横通信
3411,603603.SH,603603,博天环境
3412,603605.SH,603605,珀莱雅
3413,603606.SH,603606,东方电缆
3414,603607.SH,603607,京华激光
3415,603608.SH,603608,天创时尚
3416,603609.SH,603609,禾丰牧业
3417,603611.SH,603611,诺力股份
3418,603612.SH,603612,索通发展
3419,603615.SH,603615,茶花股份
3420,603616.SH,603616,韩建河山
3421,603617.SH,603617,君禾股份
3422,603618.SH,603618,杭电股份
3423,603619.SH,603619,中曼石油
3424,603626.SH,603626,科森科技
3425,603628.SH,603628,清源股份
3426,603629.SH,603629,利通电子
3427,603630.SH,603630,拉芳家化
3428,603633.SH,603633,徕木股份
3429,603636.SH,603636,南威软件
3430,603637.SH,603637,镇海股份
3431,603638.SH,603638,艾迪精密
3432,603639.SH,603639,海利尔
3433,603648.SH,603648,畅联股份
3434,603650.SH,603650,彤程新材
3435,603655.SH,603655,朗博科技
3436,603656.SH,603656,泰禾光电
3437,603657.SH,603657,春光科技
3438,603658.SH,603658,安图生物
3439,603659.SH,603659,璞泰来
3440,603660.SH,603660,苏州科达
3441,603661.SH,603661,恒林股份
3442,603663.SH,603663,三祥新材
3443,603665.SH,603665,康隆达
3444,603666.SH,603666,亿嘉和
3445,603667.SH,603667,五洲新春
3446,603668.SH,603668,天马科技
3447,603669.SH,603669,灵康药业
3448,603676.SH,603676,卫信康
3449,603677.SH,603677,奇精机械
3450,603678.SH,603678,火炬电子
3451,603679.SH,603679,华体科技
3452,603680.SH,603680,今创集团
3453,603681.SH,603681,永冠新材
3454,603683.SH,603683,晶华新材
3455,603685.SH,603685,晨丰科技
3456,603686.SH,603686,龙马环卫
3457,603688.SH,603688,石英股份
3458,603689.SH,603689,皖天然气
3459,603690.SH,603690,至纯科技
3460,603693.SH,603693,江苏新能
3461,603696.SH,603696,安记食品
3462,603697.SH,603697,有友食品
3463,603698.SH,603698,航天工程
3464,603699.SH,603699,纽威股份
3465,603700.SH,603700,宁波水表
3466,603701.SH,603701,德宏股份
3467,603703.SH,603703,盛洋科技
3468,603706.SH,603706,东方环宇
3469,603707.SH,603707,健友股份
3470,603708.SH,603708,家家悦
3471,603709.SH,603709,中源家居
3472,603711.SH,603711,香飘飘
3473,603712.SH,603712,七一二
3474,603713.SH,603713,密尔克卫
3475,603716.SH,603716,塞力斯
3476,603717.SH,603717,天域生态
3477,603718.SH,603718,海利生物
3478,603721.SH,603721,中广天择
3479,603722.SH,603722,阿科力
3480,603725.SH,603725,天安新材
3481,603726.SH,603726,朗迪集团
3482,603727.SH,603727,博迈科
3483,603728.SH,603728,鸣志电器
3484,603729.SH,603729,龙韵股份
3485,603730.SH,603730,岱美股份
3486,603733.SH,603733,仙鹤股份
3487,603737.SH,603737,三棵树
3488,603738.SH,603738,泰晶科技
3489,603739.SH,603739,蔚蓝生物
3490,603757.SH,603757,大元泵业
3491,603758.SH,603758,秦安股份
3492,603766.SH,603766,隆鑫通用
3493,603767.SH,603767,中马传动
3494,603768.SH,603768,常青股份
3495,603773.SH,603773,沃格光电
3496,603776.SH,603776,永安行
3497,603777.SH,603777,来伊份
3498,603778.SH,603778,乾景园林
3499,603779.SH,603779,威龙股份
3500,603787.SH,603787,新日股份
3501,603788.SH,603788,宁波高发
3502,603789.SH,603789,星光农机
3503,603790.SH,603790,雅运股份
3504,603797.SH,603797,联泰环保
3505,603798.SH,603798,康普顿
3506,603799.SH,603799,华友钴业
3507,603800.SH,603800,道森股份
3508,603801.SH,603801,志邦家居
3509,603803.SH,603803,瑞斯康达
3510,603806.SH,603806,福斯特
3511,603808.SH,603808,歌力思
3512,603809.SH,603809,豪能股份
3513,603810.SH,603810,丰山集团
3514,603811.SH,603811,诚意药业
3515,603813.SH,603813,原尚股份
3516,603816.SH,603816,顾家家居
3517,603817.SH,603817,海峡环保
3518,603818.SH,603818,曲美家居
3519,603819.SH,603819,神力股份
3520,603822.SH,603822,嘉澳环保
3521,603823.SH,603823,百合花
3522,603825.SH,603825,华扬联众
3523,603826.SH,603826,坤彩科技
3524,603828.SH,603828,柯利达
3525,603829.SH,603829,洛凯股份
3526,603833.SH,603833,欧派家居
3527,603838.SH,603838,四通股份
3528,603839.SH,603839,安正时尚
3529,603843.SH,603843,正平股份
3530,603848.SH,603848,好太太
3531,603855.SH,603855,华荣股份
3532,603856.SH,603856,东宏股份
3533,603858.SH,603858,步长制药
3534,603859.SH,603859,能科股份
3535,603860.SH,603860,中公高科
3536,603861.SH,603861,白云电器
3537,603866.SH,603866,桃李面包
3538,603868.SH,603868,飞科电器
3539,603869.SH,603869,新智认知
3540,603871.SH,603871,嘉友国际
3541,603876.SH,603876,鼎胜新材
3542,603877.SH,603877,太平鸟
3543,603878.SH,603878,武进不锈
3544,603879.SH,603879,永悦科技
3545,603880.SH,603880,南卫股份
3546,603881.SH,603881,数据港
3547,603882.SH,603882,金域医学
3548,603883.SH,603883,老百姓
3549,603885.SH,603885,吉祥航空
3550,603886.SH,603886,元祖股份
3551,603887.SH,603887,城地股份
3552,603888.SH,603888,新华网
3553,603889.SH,603889,新澳股份
3554,603890.SH,603890,春秋电子
3555,603895.SH,603895,天永智能
3556,603896.SH,603896,寿仙谷
3557,603897.SH,603897,长城科技
3558,603898.SH,603898,好莱客
3559,603899.SH,603899,晨光文具
3560,603900.SH,603900,莱绅通灵
3561,603901.SH,603901,永创智能
3562,603903.SH,603903,中持股份
3563,603906.SH,603906,龙蟠科技
3564,603908.SH,603908,牧高笛
3565,603909.SH,603909,合诚股份
3566,603912.SH,603912,佳力图
3567,603916.SH,603916,苏博特
3568,603917.SH,603917,合力科技
3569,603918.SH,603918,金桥信息
3570,603919.SH,603919,金徽酒
3571,603920.SH,603920,世运电路
3572,603922.SH,603922,金鸿顺
3573,603926.SH,603926,铁流股份
3574,603928.SH,603928,兴业股份
3575,603929.SH,603929,亚翔集成
3576,603933.SH,603933,睿能科技
3577,603936.SH,603936,博敏电子
3578,603937.SH,603937,丽岛新材
3579,603938.SH,603938,三孚股份
3580,603939.SH,603939,益丰药房
3581,603955.SH,603955,大千生态
3582,603956.SH,603956,威派格
3583,603958.SH,603958,哈森股份
3584,603959.SH,603959,百利科技
3585,603960.SH,603960,克来机电
3586,603963.SH,603963,大理药业
3587,603966.SH,603966,法兰泰克
3588,603967.SH,603967,中创物流
3589,603968.SH,603968,醋化股份
3590,603969.SH,603969,银龙股份
3591,603970.SH,603970,中农立华
3592,603976.SH,603976,正川股份
3593,603977.SH,603977,国泰集团
3594,603978.SH,603978,深圳新星
3595,603979.SH,603979,金诚信
3596,603980.SH,603980,吉华集团
3597,603982.SH,603982,泉峰汽车
3598,603985.SH,603985,恒润股份
3599,603986.SH,603986,兆易创新
3600,603987.SH,603987,康德莱
3601,603988.SH,603988,中电电机
3602,603989.SH,603989,艾华集团
3603,603990.SH,603990,麦迪科技
3604,603991.SH,603991,至正股份
3605,603993.SH,603993,洛阳钼业
3606,603996.SH,603996,中新科技
3607,603997.SH,603997,继峰股份
3608,603998.SH,603998,方盛制药
3609,603999.SH,603999,读者传媒
